cat,img,edge_score,contrast_score,brightness_score,saturation_score
429,160,28.183624267578125,57.40630848206963,131.4467315673828,135.03367614746094
429,180,29.524658203125,58.056443294046616,133.2463836669922,151.76828002929688
429,20,7.02471923828125,38.74623744158738,85.49295043945312,32.54881286621094
429,200,30.0223388671875,58.0290289904006,133.19668579101562,166.5067901611328
429,40,7.80224609375,42.86909507356597,94.88700866699219,44.07569885253906
429,60,9.970809936523438,47.37221359528791,104.09225463867188,62.95985412597656
429,80,14.587738037109375,50.52907759307253,111.80827331542969,80.29396057128906
429,94,18.186859130859375,52.023723224814574,116.19859313964844,89.80047607421875
429,99,19.465789794921875,52.56886371336382,117.69203186035156,92.65359497070312
42,0,31.486602783203125,26.826845101874365,120.22654724121094,23.673873901367188
42,100,55.89509582519531,50.35936041557306,130.1486053466797,58.649627685546875
42,101,55.66670227050781,50.52962878566547,130.27011108398438,59.19313049316406
42,106,54.19721984863281,51.2921319150593,130.8853759765625,62.83656311035156
42,120,50.69471740722656,53.00978472181437,133.2459716796875,72.5137939453125
42,140,47.33074951171875,54.272004450130105,136.65089416503906,86.28633117675781
42,160,45.05152893066406,55.72156193427621,139.68394470214844,98.61091613769531
42,180,43.300506591796875,57.21954884151656,141.21176147460938,108.88310241699219
42,20,40.23065185546875,31.621866197201342,123.72267150878906,27.903121948242188
42,200,41.739013671875,58.18875458729072,141.20411682128906,119.58197021484375
42,40,50.03364562988281,37.003141180198405,126.35755920410156,32.78138732910156
42,60,58.262237548828125,42.55042114295196,127.98110961914062,38.53651428222656
42,80,60.90948486328125,46.932347024373165,128.80604553222656,46.601104736328125
42,94,57.76618957519531,49.39201802096524,129.63575744628906,54.54742431640625
42,99,56.18202209472656,50.19578189611824,130.06439208984375,57.93510437011719
431,0,4.2825775146484375,16.29730996642687,82.83781433105469,20.934219360351562
431,100,9.896865844726562,29.69452292654382,105.31318664550781,66.76177978515625
431,101,9.94293212890625,29.912941832541833,105.78135681152344,67.53382873535156
431,106,10.577346801757812,30.9865626930089,108.2119140625,70.23300170898438
431,120,12.130508422851562,33.825533113547564,115.68814086914062,77.98973083496094
431,140,14.8607177734375,38.31775061891933,128.14663696289062,86.11721801757812
431,160,17.976364135742188,42.22716457392225,141.4626007080078,90.94056701660156
431,180,21.017166137695312,42.8456084580364,153.20355224609375,90.54350280761719
431,20,4.9071807861328125,17.700590842411952,84.3585205078125,25.276397705078125
431,200,23.02081298828125,41.32735428654853,164.59686279296875,85.57379150390625
431,40,5.77410888671875,19.44304015672573,86.98947143554688,31.953155517578125
431,60,6.7413482666015625,21.99477502039371,91.06272888183594,42.10166931152344
431,80,8.048538208007812,25.579971267811487,97.01173400878906,54.990325927734375
431,94,9.414947509765625,28.425357701546414,102.59951782226562,63.52638244628906
431,99,9.814697265625,29.489527767003096,104.84800720214844,66.26615905761719
437,0,3.44195556640625,23.776945761780308,96.69261169433594,3.51812744140625
437,100,9.351364135742188,36.87368278393548,145.3624267578125,29.011505126953125
437,101,9.43267822265625,37.09376568817017,146.08172607421875,29.300689697265625
437,106,9.753509521484375,38.162575511688495,149.45938110351562,30.396087646484375
437,120,10.754058837890625,41.03115818854321,158.43951416015625,31.510528564453125
437,140,12.054229736328125,44.231843013473394,169.42327880859375,27.719345092773438
437,160,13.215423583984375,46.85458404934707,178.10960388183594,27.337142944335938
437,180,14.695602416992188,49.172597001915086,184.78028869628906,34.453887939453125
437,20,4.1228485107421875,24.82630489049034,103.45599365234375,4.272918701171875
437,200,15.964263916015625,50.57724424734303,189.3742218017578,39.758148193359375
437,40,5.2260894775390625,26.378890398350467,111.04148864746094,4.8398590087890625
437,60,6.48773193359375,28.896133470999164,120.2960205078125,10.868698120117188
437,80,7.7774658203125,32.44881173893515,131.87008666992188,20.833969116210938
437,94,8.8778076171875,35.5500709189512,141.22547912597656,26.963577270507812
437,99,9.328948974609375,36.666753965624835,144.6922149658203,28.621749877929688
438,0,4.6250762939453125,14.4570190956077,112.37103271484375,19.410568237304688
438,100,13.952468872070312,38.58718228276494,152.83480834960938,41.031036376953125
438,101,14.11297607421875,38.83505921230349,153.3870086669922,41.432373046875
438,106,14.86224365234375,40.03370422367543,156.2523193359375,43.48994445800781
438,120,16.333663940429688,43.41637118373834,163.90869140625,49.485076904296875
438,140,17.407470703125,48.00408715672581,172.75335693359375,59.720550537109375
438,160,17.837722778320312,50.98787595929863,179.22061157226562,70.63423156738281
438,180,17.561676025390625,51.81283029855132,183.99464416503906,81.43824768066406
438,20,5.544708251953125,18.054315325896912,117.2601318359375,23.34405517578125
438,200,16.86126708984375,50.74527274170232,187.3061065673828,93.658935546875
438,40,6.809906005859375,23.315877192471724,123.11441040039062,27.44757080078125
438,60,8.594284057617188,28.604909284503687,131.05519104003906,30.850250244140625
438,80,11.122909545898438,33.660426321798745,141.41773986816406,34.71893310546875
438,94,13.190750122070312,37.07357898282328,149.3686981201172,38.69561767578125
438,99,13.870529174804688,38.33872293870783,152.2434539794922,40.61851501464844
440,0,18.86566162109375,37.73759357752266,47.53416442871094,0.3003387451171875
440,100,27.092926025390625,63.20893156581888,64.14932250976562,119.88517761230469
440,101,27.055709838867188,63.46978413043053,64.31732177734375,120.90220642089844
440,106,26.999542236328125,64.79616379605544,65.07516479492188,126.512451171875
440,120,26.47027587890625,68.27739252682419,66.73275756835938,138.81480407714844
440,140,23.980941772460938,71.16441471189152,67.22962951660156,154.8496551513672
440,160,20.842056274414062,69.53353543957529,64.76896667480469,173.06065368652344
440,180,18.064178466796875,66.78955295998634,62.210662841796875,185.75294494628906
440,20,21.8193359375,44.349017307587985,50.629638671875,3.02227783203125
440,200,17.470352172851562,65.03081602051134,61.24501037597656,193.271484375
440,40,24.6871337890625,49.93363888399868,54.3616943359375,17.035858154296875
440,60,25.930282592773438,54.38522798461027,57.968292236328125,53.572998046875
440,80,26.613784790039062,58.3908991098972,60.516632080078125,95.10296630859375
440,94,26.979568481445312,61.63966705944474,62.98735046386719,112.7430419921875
440,99,27.057113647460938,62.93859593566796,63.950408935546875,119.111328125
442,0,8.22149658203125,64.72863418652608,112.87004089355469,35.19123840332031
442,100,18.163482666015625,60.26995606813045,138.82972717285156,75.65948486328125
442,101,18.2174072265625,60.177244110729845,139.06259155273438,75.8785400390625
442,106,18.8148193359375,59.78822808276399,140.21495056152344,77.05734252929688
442,120,20.547882080078125,58.81728156586067,143.16326904296875,81.37002563476562
442,140,22.659759521484375,57.557908868644844,146.65760803222656,86.99760437011719
442,160,24.546463012695312,56.53911768944105,148.99964904785156,93.81304931640625
442,180,26.270111083984375,55.72860401525277,149.89797973632812,101.32669067382812
442,20,9.381088256835938,65.64449706987337,118.41740417480469,44.78858947753906
442,200,27.641433715820312,55.171296959683126,149.3179473876953,109.69247436523438
442,40,11.026077270507812,65.02917365838393,123.63084411621094,55.6954345703125
442,60,13.087112426757812,63.58736556682725,128.8123016357422,63.40345764160156
442,80,15.603347778320312,61.94675242533042,133.92684936523438,69.80166625976562
442,94,17.309188842773438,60.7704770236401,137.3992156982422,73.97750854492188
442,99,17.999786376953125,60.34590817552351,138.59471130371094,75.36294555664062
448,0,11.618621826171875,30.58005787325596,79.5086669921875,9.519012451171875
448,100,32.310882568359375,70.80149786382607,107.5718994140625,81.05033874511719
448,101,32.45881652832031,71.22999134638539,107.74835205078125,81.82926940917969
448,106,32.83305358886719,73.14275576271224,108.57273864746094,85.72343444824219
448,120,33.3106689453125,77.6127253872478,110.45870971679688,96.00958251953125
448,140,32.570220947265625,82.36040525372204,112.16197204589844,109.04391479492188
448,160,30.317916870117188,85.07864715855555,112.9910888671875,121.87666320800781
448,180,29.018844604492188,85.68789468030559,113.34976196289062,133.559326171875
448,20,14.331741333007812,36.26329343868951,85.47116088867188,17.269927978515625
448,200,27.504226684570312,84.52256109050872,113.58335876464844,144.9391326904297
448,40,18.906982421875,43.453492898197105,92.51686096191406,30.633499145507812
448,60,24.21160888671875,51.80827267789468,98.72328186035156,46.9208984375
448,80,28.893844604492188,61.519744084240855,103.70805358886719,63.18632507324219
448,94,31.480117797851562,68.20524718964872,106.50984191894531,75.70469665527344
448,99,32.207672119140625,70.39458702391045,107.39285278320312,80.00762939453125
449,0,9.878829956054688,30.79675088564222,110.41015625,20.604415893554688
449,100,23.663284301757812,45.73508213686822,141.88624572753906,51.22190856933594
449,101,23.760177612304688,45.832589294416266,142.1925048828125,51.49700927734375
449,106,24.249481201171875,46.226788847845135,143.60279846191406,52.84754943847656
449,120,25.500579833984375,47.25322549301322,147.38522338867188,56.71742248535156
449,140,27.094345092773438,48.58761144645711,151.86207580566406,61.53367614746094
449,160,28.195236206054688,49.96389577518332,155.1717071533203,65.93391418457031
449,180,29.68743896484375,51.17770993132565,157.24356079101562,70.65699768066406
449,20,12.402633666992188,33.854402290884096,115.83070373535156,32.097137451171875
449,200,31.009628295898438,52.192734546546376,158.5018768310547,74.56309509277344
449,40,15.67962646484375,37.260869913450286,122.17274475097656,37.131927490234375
449,60,18.583114624023438,40.80010579343233,128.9093780517578,41.64329528808594
449,80,21.423782348632812,43.7265149978944,135.638671875,46.33451843261719
449,94,23.197463989257812,45.217346822073445,140.08489990234375,49.805755615234375
449,99,23.65948486328125,45.660067818701094,141.60006713867188,50.94866943359375
453,0,12.539688110351562,46.04394556252119,81.11750793457031,55.25291442871094
453,100,29.496719360351562,66.4647931195132,123.98960876464844,115.34013366699219
453,101,29.634292602539062,66.55303696359289,124.30081176757812,115.79158020019531
453,106,30.489944458007812,67.09858404088561,125.74635314941406,118.33476257324219
453,120,32.55912780761719,68.4046279900683,129.12481689453125,124.35260009765625
453,140,34.55928039550781,69.59937064754762,131.41941833496094,133.69886779785156
453,160,36.588775634765625,70.36346263562457,131.65478515625,143.04595947265625
453,180,39.7401123046875,70.48726673008531,131.12191772460938,151.29144287109375
453,20,14.701873779296875,51.02266180768713,89.00300598144531,62.81953430175781
453,200,43.44718933105469,68.27518129533381,130.00074768066406,159.87745666503906
453,40,17.608505249023438,55.99340455897743,97.83561706542969,74.15068054199219
453,60,21.700942993164062,60.3894261182873,107.43585205078125,87.77560424804688
453,80,25.892669677734375,63.81933127701511,116.54095458984375,102.32707214355469
453,94,28.419815063476562,65.75427000088833,121.94352722167969,111.88528442382812
453,99,29.269729614257812,66.35485956934602,123.66633605957031,114.75119018554688
454,0,23.161453247070312,48.8296709540132,91.40275573730469,0.0
454,100,38.84019470214844,65.94129280463376,111.81982421875,63.466461181640625
454,101,39.06663513183594,65.99674035097358,111.83990478515625,65.62846374511719
454,106,39.85618591308594,66.25967313794462,111.99325561523438,75.22346496582031
454,120,42.6136474609375,67.10529347918008,112.58998107910156,97.00700378417969
454,140,46.51200866699219,68.66335740232054,113.77851867675781,117.59197998046875
454,160,50.431976318359375,69.5424788003506,114.44833374023438,133.4430694580078
454,180,54.81871032714844,69.3956642742771,114.42001342773438,148.482666015625
454,20,26.051925659179688,54.17342758068457,97.44207763671875,0.01361083984375
454,200,58.73396301269531,68.28037521626415,114.56571960449219,160.22299194335938
454,40,28.970535278320312,58.888745600041965,103.048583984375,0.2688446044921875
454,60,32.18943786621094,62.07857241587353,107.60316467285156,3.370697021484375
454,80,35.48686218261719,64.50753656614953,110.79135131835938,22.849258422851562
454,94,37.98558044433594,65.60835016210983,111.62950134277344,50.459381103515625
454,99,38.753662109375,65.90425120101163,111.82093811035156,61.049407958984375
455,0,6.413543701171875,8.74539977765384,97.03736877441406,8.919754028320312
455,100,17.93048095703125,31.872884088177877,110.90650939941406,25.49676513671875
455,101,17.94195556640625,32.101420125348355,111.04280090332031,25.930709838867188
455,106,18.171417236328125,33.313860033226895,111.72895812988281,29.044692993164062
455,120,18.601318359375,36.50262930089497,114.42875671386719,36.790496826171875
455,140,19.729827880859375,41.48280252982386,120.62849426269531,46.99180603027344
455,160,20.638824462890625,46.46989612946984,127.42454528808594,55.78617858886719
455,180,21.49224853515625,50.485234171633046,132.70164489746094,63.59971618652344
455,20,7.8679656982421875,11.374561543016767,99.50509643554688,7.867095947265625
455,200,22.128753662109375,53.568694375187796,134.99505615234375,71.17332458496094
455,40,10.006195068359375,15.381867245546667,102.549072265625,6.9345855712890625
455,60,12.711410522460938,20.55609268690512,105.6346435546875,8.929168701171875
455,80,15.806381225585938,26.480953049422475,108.41441345214844,14.320083618164062
455,94,17.386260986328125,30.387903235147366,110.09530639648438,22.019012451171875
455,99,17.876129150390625,31.62104367990503,110.77311706542969,24.822158813476562
458,0,16.982833862304688,29.394264820161144,76.04106140136719,15.655532836914062
458,100,36.138214111328125,48.19230634947429,87.65931701660156,24.61859130859375
458,101,36.40931701660156,48.32611447670716,87.92657470703125,24.480880737304688
458,106,37.79180908203125,48.92635088076699,89.19004821777344,25.72406005859375
458,120,41.52186584472656,50.46259667973296,92.85975646972656,29.761276245117188
458,140,47.01530456542969,52.15044749526045,98.64013671875,35.569244384765625
458,160,52.34967041015625,53.43920113555642,104.74478149414062,41.27239990234375
458,180,57.3292236328125,53.729051450971824,111.02352905273438,47.17701721191406
458,20,19.431304931640625,33.75144349449307,76.02078247070312,15.0255126953125
458,200,62.307769775390625,52.23327737857103,117.59872436523438,50.437347412109375
458,40,22.390426635742188,38.0591149406987,77.13026428222656,14.92742919921875
458,60,26.060867309570312,41.933126892230334,79.45632934570312,16.871017456054688
458,80,30.6663818359375,45.298597913570006,83.04254150390625,19.4432373046875
458,94,34.59783935546875,47.423192827452795,86.20285034179688,22.776229858398438
458,99,35.8948974609375,48.06263111139869,87.40972900390625,24.280960083007812
460,0,5.3785247802734375,30.746105588838713,100.9781494140625,47.02693176269531
460,100,13.187179565429688,45.879180373766566,134.2127227783203,89.19219970703125
460,101,13.243728637695312,46.00000585886643,134.57701110839844,89.69482421875
460,106,13.614456176757812,46.59507858050331,136.2978515625,91.34893798828125
460,120,14.933837890625,48.226361009343464,140.95603942871094,96.78781127929688
460,140,16.949737548828125,50.343286651317655,147.3528289794922,102.52987670898438
460,160,19.072769165039062,52.30836984757037,153.33518981933594,107.76710510253906
460,180,20.978683471679688,53.89195266301481,158.13485717773438,113.11161804199219
460,20,6.63812255859375,33.84759222025684,106.099365234375,56.20341491699219
460,200,22.358612060546875,55.456306359241644,161.77593994140625,117.46369934082031
460,40,7.988433837890625,37.21175729016291,112.37612915039062,62.812103271484375
460,60,9.664230346679688,40.4709194242441,119.42282104492188,71.4429931640625
460,80,11.66876220703125,43.335687585070936,126.84608459472656,81.02928161621094
460,94,12.7371826171875,45.140732148763924,132.061767578125,86.67674255371094
460,99,13.141067504882812,45.77445177877468,133.8834228515625,88.89726257324219
462,0,9.660797119140625,17.51710541940455,93.469970703125,18.474136352539062
462,100,25.07012939453125,42.32563694143294,118.2274169921875,42.45353698730469
462,101,25.233444213867188,42.58648238036213,118.53549194335938,42.9442138671875
462,106,25.98272705078125,43.961966591221014,120.19590759277344,44.865570068359375
462,120,27.97503662109375,47.850924629747794,124.82916259765625,51.663726806640625
462,140,30.067886352539062,52.82045510114531,131.1604766845703,63.97044372558594
462,160,31.761001586914062,56.26240419326165,137.11766052246094,79.25787353515625
462,180,33.04411315917969,58.90645412108043,143.57244873046875,99.54057312011719
462,20,12.193069458007812,22.03794715054638,96.79231262207031,23.091583251953125
462,200,34.3861083984375,61.258143137678104,150.2644805908203,123.12176513671875
462,40,14.775909423828125,26.860531869063653,100.61138916015625,27.3609619140625
462,60,18.227127075195312,31.87571828300716,105.67085266113281,31.488250732421875
462,80,21.6954345703125,36.962962191360006,111.63882446289062,35.76165771484375
462,94,23.983474731445312,40.69549599241088,116.23199462890625,40.12635803222656
462,99,24.89300537109375,42.057194668413594,117.88594055175781,42.07444763183594
466,0,19.723846435546875,41.64317105849242,71.9893798828125,37.77473449707031
466,100,37.570587158203125,63.63719127225176,85.02091979980469,44.81074523925781
466,101,37.773193359375,63.742316107244925,85.02720642089844,44.81494140625
466,106,38.5135498046875,64.26845047011922,84.95697021484375,46.156494140625
466,120,39.98493957519531,65.42295789059962,84.48335266113281,50.251434326171875
466,140,42.08140563964844,66.3203900231203,83.92515563964844,55.749053955078125
466,160,43.52166748046875,66.2018619441106,82.97659301757812,61.03730773925781
466,180,44.510101318359375,65.60664025101417,81.6954345703125,65.63751220703125
466,20,23.577606201171875,48.2284000626917,76.88623046875,37.05827331542969
466,200,45.152374267578125,64.80409439843336,80.1395263671875,69.81559753417969
466,40,27.140457153320312,53.67570957352977,80.72430419921875,36.28947448730469
466,60,30.770706176757812,57.893353939729856,83.273681640625,37.329345703125
466,80,34.30378723144531,61.088650898109925,84.62217712402344,40.162933349609375
466,94,36.617462158203125,62.9559856956984,84.98551940917969,43.00273132324219
466,99,37.497344970703125,63.52698190652506,85.01559448242188,44.666717529296875
468,0,20.8826904296875,48.703871425981156,70.07171630859375,38.60762023925781
468,100,37.45323181152344,68.6344194034076,81.56106567382812,53.150909423828125
468,101,37.572967529296875,68.70514884719034,81.60072326660156,53.37419128417969
468,106,38.0338134765625,69.04647446799244,81.86662292480469,55.07183837890625
468,120,39.48103332519531,69.69811295313072,82.49598693847656,58.02195739746094
468,140,41.53851318359375,70.02224246391536,83.33161926269531,65.5770263671875
468,160,43.53144836425781,69.56597834304,83.76690673828125,74.67317199707031
468,180,45.234344482421875,68.70379217750875,84.0546875,82.7813720703125
468,20,25.295654296875,55.17384409806346,74.84609985351562,42.24494934082031
468,200,46.93865966796875,67.92097597988744,84.20401000976562,89.68603515625
468,40,28.960494995117188,60.43285180303748,78.17359924316406,44.34257507324219
468,60,32.12211608886719,64.31219614742893,79.95506286621094,45.54328918457031
468,80,34.85432434082031,66.82615937879751,80.68525695800781,48.58766174316406
468,94,36.854217529296875,68.14374341146957,81.22550964355469,51.646881103515625
468,99,37.2974853515625,68.55150610010394,81.49862670898438,52.58561706542969
469,0,12.348907470703125,44.276576969680264,93.86770629882812,21.33404541015625
469,100,40.581085205078125,60.02835683488226,113.46092224121094,32.34757995605469
469,101,40.76844787597656,60.16872972106591,113.35086059570312,32.6822509765625
469,106,41.85614013671875,60.761882991409394,112.66204833984375,33.51531982421875
469,120,44.96540832519531,61.723094299707874,110.17530822753906,36.181640625
469,140,48.31962585449219,62.5819274057798,106.37716674804688,44.69029235839844
469,160,51.81303405761719,62.60899292905793,103.08308410644531,57.28263854980469
469,180,55.68916320800781,62.74700302957057,100.8289794921875,71.94682312011719
469,20,16.068069458007812,47.664901467878636,99.73005676269531,22.593048095703125
469,200,59.488677978515625,62.44420170907902,99.86538696289062,83.64385986328125
469,40,20.966293334960938,50.88763491820683,106.34550476074219,24.693649291992188
469,60,27.595062255859375,53.88727747117502,111.85879516601562,27.019058227539062
469,80,34.79010009765625,57.05535103047081,114.38545227050781,29.416976928710938
469,94,39.14776611328125,59.19714630926979,114.0447998046875,31.325714111328125
469,99,40.34584045410156,59.87941859462882,113.56558227539062,32.23992919921875
470,0,4.81610107421875,43.00019412734151,32.32830810546875,5.6484832763671875
470,100,4.8946990966796875,50.65705397091706,24.018280029296875,174.4056396484375
470,101,4.87255859375,50.6139582239231,24.03448486328125,175.9635772705078
470,106,4.8766632080078125,50.4143333148997,24.112503051757812,174.82484436035156
470,120,4.942779541015625,50.324324518981044,24.7545166015625,176.6064910888672
470,140,5.1471710205078125,50.941922945339385,26.373001098632812,178.75880432128906
470,160,5.331390380859375,51.239746654961415,28.209060668945312,190.2122344970703
470,180,5.2886810302734375,50.60623731341478,29.605621337890625,197.59141540527344
470,20,5.08062744140625,46.23175261075207,30.021148681640625,23.084869384765625
470,200,5.0749053955078125,49.1434500046545,30.237503051757812,212.23316955566406
470,40,5.240142822265625,49.03159044587579,27.498931884765625,93.9888916015625
470,60,5.2267608642578125,50.799717379280594,25.361740112304688,170.21934509277344
470,80,5.04412841796875,51.17979240952414,24.088150024414062,182.71633911132812
470,94,4.932098388671875,50.908997147565664,23.964096069335938,170.60667419433594
470,99,4.8852996826171875,50.71071240705435,24.01361083984375,174.74012756347656
471,0,14.453201293945312,39.21203528969878,72.36167907714844,0.0
471,100,30.680404663085938,48.77777669834685,107.19140625,106.39398193359375
471,101,30.71710205078125,48.799113139802046,107.51499938964844,106.74812316894531
471,106,31.047012329101562,48.77073867851283,109.11781311035156,109.55502319335938
471,120,30.9200439453125,48.853277978060575,113.59500122070312,116.77525329589844
471,140,29.809524536132812,50.43489105601765,119.17832946777344,132.20489501953125
471,160,28.8912353515625,51.9032483828783,122.20054626464844,149.10800170898438
471,180,27.6092529296875,51.8232059058827,123.97760009765625,163.38522338867188
471,20,18.14935302734375,44.32857289413801,78.92897033691406,0.0406341552734375
471,200,26.757003784179688,51.29100541322601,126.38648986816406,172.90518188476562
471,40,21.659393310546875,47.59912779319102,86.29618835449219,27.012435913085938
471,60,24.942657470703125,49.21617607020279,92.90977478027344,71.29127502441406
471,80,28.40972900390625,48.89969902609714,100.01634216308594,95.82124328613281
471,94,30.192642211914062,48.80418468144028,105.14402770996094,104.02439880371094
471,99,30.67254638671875,48.7935776170885,106.85948181152344,106.19657897949219
472,0,17.294113159179688,48.650735945534485,116.7391357421875,69.70484924316406
472,100,30.724929809570312,55.11205093001423,122.39157104492188,103.14735412597656
472,101,30.970657348632812,55.1124716616109,122.36483764648438,104.3399658203125
472,106,32.15068054199219,54.9643253210855,122.23191833496094,109.54141235351562
472,120,35.28028869628906,54.279827133277095,121.58111572265625,119.10989379882812
472,140,39.01374816894531,53.62985304816125,120.44290161132812,127.29656982421875
472,160,41.59614562988281,53.19161279680369,119.02243041992188,134.2779083251953
472,180,43.008819580078125,52.51555451631418,117.82209777832031,140.0764923095703
472,20,19.37255859375,51.56539057040043,118.19682312011719,73.5777587890625
472,200,43.295684814453125,51.44971772205799,117.43797302246094,144.23471069335938
472,40,22.202957153320312,53.54350579389656,119.12548828125,77.82182312011719
472,60,24.43328857421875,54.36563544763343,120.25444030761719,79.7305908203125
472,80,27.23486328125,54.716719457866716,121.51031494140625,84.20854187011719
472,94,29.736679077148438,55.11141517170066,122.29571533203125,96.06124877929688
472,99,30.4765625,55.15393722209831,122.37164306640625,102.24571228027344
473,0,6.107391357421875,29.340150666205233,79.27146911621094,20.008544921875
473,100,18.403717041015625,55.28812360120476,142.53787231445312,22.015365600585938
473,101,18.506179809570312,55.45743405512064,143.14405822753906,22.0404052734375
473,106,18.759017944335938,56.323479976995394,146.18167114257812,22.53680419921875
473,120,19.518280029296875,58.26597519923474,153.75059509277344,24.493896484375
473,140,19.083236694335938,60.21455977546455,161.39947509765625,32.14744567871094
473,160,18.345504760742188,61.97616262563988,165.20777893066406,48.65333557128906
473,180,17.860488891601562,65.47521865883266,164.5596160888672,70.73330688476562
473,20,7.407562255859375,32.992763355161735,86.69947814941406,21.471359252929688
473,200,17.7103271484375,65.19842447221376,167.388916015625,90.14561462402344
473,40,10.332778930664062,37.199735933660506,99.73114013671875,21.558502197265625
473,60,13.571197509765625,44.11058888924376,114.46554565429688,21.078826904296875
473,80,16.389083862304688,50.59824188927785,129.0382843017578,20.923110961914062
473,94,18.06231689453125,54.08966251720685,138.67115783691406,21.115570068359375
473,99,18.3648681640625,55.07936908016713,141.88218688964844,21.946273803710938
475,0,6.1024627685546875,31.35959692078662,75.74287414550781,0.2154693603515625
475,100,15.81060791015625,74.45860373472237,124.2283935546875,53.82493591308594
475,101,15.933547973632812,74.74428987611506,124.5416259765625,54.19242858886719
475,106,16.242568969726562,76.01510252806715,126.05789184570312,54.97935485839844
475,120,17.278045654296875,78.75336816693247,129.51625061035156,57.79719543457031
475,140,18.345504760742188,81.3011399429203,133.29100036621094,59.2083740234375
475,160,19.033462524414062,82.7744939721748,135.04751586914062,62.19679260253906
475,180,20.146469116210938,83.38480774395758,135.73623657226562,66.67643737792969
475,20,7.7921142578125,38.82988930877872,83.93939208984375,4.8998870849609375
475,200,21.10870361328125,83.3645676913982,133.61093139648438,73.92959594726562
475,40,9.712631225585938,47.50474041424281,93.84194946289062,21.0072021484375
475,60,11.864898681640625,57.64284320814035,105.47052001953125,38.77738952636719
475,80,13.914627075195312,67.45189097997026,116.18705749511719,49.24974060058594
475,94,15.359085083007812,72.59869613803258,122.13360595703125,52.92681884765625
475,99,15.734603881835938,74.17395782678935,123.87104797363281,53.93775939941406
476,0,11.416702270507812,34.28236622218894,54.3668212890625,69.21366882324219
476,100,29.504440307617188,47.143195440125176,67.80998229980469,178.92739868164062
476,101,29.764266967773438,47.1399679580489,67.89155578613281,179.55404663085938
476,106,31.123947143554688,47.266116986194426,68.48435974121094,182.5463409423828
476,120,34.801483154296875,48.083329877554,70.86611938476562,187.71669006347656
476,140,39.80084228515625,49.7891903271523,74.98054504394531,190.52731323242188
476,160,44.587066650390625,50.94567578715683,78.82896423339844,192.0005645751953
476,180,47.720550537109375,52.14511944804453,81.47384643554688,192.8802947998047
476,20,13.283706665039062,37.160853155282425,56.99163818359375,88.29112243652344
476,200,50.09455871582031,52.8740669971637,84.4478759765625,193.87123107910156
476,40,16.36328125,40.31795006808369,60.15966796875,115.17080688476562
476,60,20.14825439453125,43.009043467131235,62.96954345703125,141.50621032714844
476,80,24.571563720703125,45.776562376282676,65.71206665039062,163.55465698242188
476,94,27.890792846679688,46.921923159712,67.20805358886719,175.1317138671875
476,99,29.276779174804688,47.101842088898906,67.70669555664062,178.38584899902344
477,0,11.24560546875,32.92897957140413,86.81243896484375,3.5067596435546875
477,100,26.291488647460938,59.48537605056613,105.40797424316406,69.43115234375
477,101,26.457260131835938,59.751461683004315,105.64398193359375,70.64958190917969
477,106,27.1671142578125,61.096389720187126,106.7816162109375,75.41795349121094
477,120,29.474319458007812,64.76483508846029,110.11505126953125,90.02104187011719
477,140,32.54058837890625,68.96471730654541,114.55032348632812,112.85757446289062
477,160,34.927093505859375,70.76105615272293,116.82957458496094,132.52236938476562
477,180,37.423492431640625,71.43053251271706,119.1573486328125,148.76394653320312
477,20,13.062789916992188,37.44079505643431,91.13409423828125,10.817703247070312
477,200,39.02287292480469,73.13236242535592,122.36648559570312,163.1529541015625
477,40,15.62994384765625,42.689200674634165,94.67073059082031,24.3707275390625
477,60,19.25445556640625,48.29659536929279,98.074951171875,37.1556396484375
477,80,22.926361083984375,53.91995854814699,101.427490234375,51.78041076660156
477,94,25.318923950195312,57.866757657387346,104.15350341796875,63.894775390625
477,99,26.067703247070312,59.22028944920963,105.19978332519531,68.50515747070312
478,0,5.4232940673828125,27.57934529350894,105.77239990234375,33.29853820800781
478,100,16.866806030273438,44.379748270370385,133.3837890625,101.17950439453125
478,101,17.046218872070312,44.5204644961366,133.74671936035156,102.15628051757812
478,106,17.918380737304688,45.26197159710179,135.63893127441406,106.72575378417969
478,120,20.633041381835938,47.249858263467864,140.8473663330078,119.51492309570312
478,140,23.860397338867188,49.64667581479822,148.01104736328125,135.80484008789062
478,160,26.121780395507812,51.12253867407525,153.9988555908203,150.1095733642578
478,180,27.75799560546875,52.089926253231276,158.96383666992188,161.07566833496094
478,20,6.6340484619140625,31.68133027721164,109.51264953613281,40.269073486328125
478,200,28.237808227539062,53.13916637039136,162.9937286376953,168.4855499267578
478,40,8.148590087890625,35.036833115197275,114.39199829101562,50.438873291015625
478,60,10.386611938476562,38.033400460701195,119.95231628417969,65.6947021484375
478,80,13.50640869140625,41.13884203700628,126.19157409667969,83.49913024902344
478,94,15.747222900390625,43.433713286840714,131.12887573242188,95.72996520996094
478,99,16.667205810546875,44.211748908391584,132.9932403564453,100.23243713378906
479,0,17.645828247070312,51.167040042243244,93.66122436523438,48.7923583984375
479,100,31.492294311523438,64.87257701008643,107.50393676757812,86.61146545410156
479,101,31.572067260742188,64.94602049310194,107.48478698730469,87.01513671875
479,106,31.991424560546875,65.35453584862027,107.45404052734375,89.45793151855469
479,120,32.95640563964844,66.55602948960221,107.1971435546875,94.57078552246094
