"cat","img","edge_score","contrast_score","brightness_score","saturation_score","visual_complexity","symmetry","colorfulness"
299,0,16.1920471191406,33.8153459119947,135.062347412109,29.6631317138672,652,54.7692307692308,14.5157663475388
299,100,30.645751953125,46.2924810986894,147.174819946289,62.3951263427734,848,75.3828032979976,24.7100691876211
299,101,30.6624755859375,46.3167650787562,147.237884521484,63.0285339355469,848,75.7647058823529,24.8850736593405
299,106,31.1809234619141,46.3437832700608,147.576934814453,66.3084564208984,855,77.1028037383178,25.9644750698259
299,120,32.5306243896484,46.5040966971669,148.283065795898,76.4785003662109,847,77.4498229043684,29.2123466776323
299,140,34.9020690917969,47.0065863564846,148.917999267578,90.6989898681641,850,78.7309048178613,33.5978489312723
299,160,37.236328125,47.596295818898,149.82551574707,106.591995239258,852,79.6709753231492,39.5699922542569
299,180,39.6130981445312,48.7302814131444,151.416625976562,122.059341430664,851,83.5680751173709,46.8155574130338
299,20,20.5498352050781,37.390561720973,138.120025634766,32.8020935058594,727,64.1873278236915,16.0029345246824
299,200,40.8030548095703,50.3124519731065,153.748184204102,136.810531616211,830,84.4390832328106,55.1489383696631
299,40,25.0473937988281,40.4931331652544,140.684005737305,36.9613952636719,819,70.2570379436965,17.4311664658164
299,60,28.3529663085938,43.3015211830617,143.169616699219,42.7090606689453,873,75.9174311926605,18.9364478340354
299,80,29.4599914550781,45.4502267651152,145.431884765625,50.6086578369141,867,75.632183908046,21.0314264124776
299,94,30.238037109375,46.1348849968827,146.635986328125,58.4974670410156,846,73.8461538461539,23.4043998374475
299,99,30.5084381103516,46.2655031756529,147.057907104492,61.7645568847656,846,76.3250883392226,24.6083794568264
2,0,2.23565673828125,8.46332240514977,82.7271270751953,126.574325561523,1,100,19.8727622778936
2,100,3.04374694824219,10.6168063865435,94.9300842285156,246.764236450195,3,0,67.0520724422885
2,101,3.05970764160156,10.6143233003802,95.2464447021484,247.259002685547,3,0,67.4815636152155
2,106,3.064208984375,10.6642745740557,96.9555358886719,249.429733276367,3,0,69.9365573031371
2,120,3.13427734375,10.9278271038695,102.086990356445,252.598785400391,4,100,75.0628815019925
2,140,3.30180358886719,11.0574463174293,109.759231567383,253.819152832031,4,100,79.615432993973
2,160,3.56539916992188,10.9252097767374,117.148147583008,253.909118652344,4,100,82.6374201818471
2,180,3.72611999511719,10.5884235207865,123.876708984375,253.944808959961,4,100,84.6784070258553
2,20,2.37530517578125,9.06218335896191,84.0141448974609,150.984649658203,1,100,25.8029023250461
2,200,3.90750122070312,10.1781834191902,129.785308837891,253.936569213867,4,100,86.2416582520286
2,40,2.54804992675781,9.75320834481247,85.5070037841797,172.844329833984,1,0,32.1749867497332
2,60,2.79283142089844,10.6774182640813,87.4309844970703,199.962097167969,3,0,42.1881079564469
2,80,2.97964477539062,10.8658722842365,90.1030731201172,228.690124511719,3,0,55.5205407403859
2,94,3.01947021484375,10.5809588431052,93.1619262695312,242.994964599609,3,0,63.9348081890941
2,99,3.02890014648438,10.5854072240807,94.6249847412109,246.244537353516,3,0,66.4251079548634
301,0,3.39945983886719,11.7778186594404,60.2221374511719,18.4713287353516,41,0,13.0318117625804
301,100,13.6307678222656,52.8165373843384,81.1158905029297,122.640777587891,397,26,40.2186153334198
301,101,13.6155548095703,52.9476233197938,81.3683776855469,123.49787902832,397,26,40.4512795712015
301,106,13.8656005859375,53.3323088997444,82.7815246582031,128.87760925293,413,27.6029055690073,41.9536655910089
301,120,14.3487854003906,52.6109897114988,87.2704467773438,145.309234619141,404,30.6172839506173,46.7413630590128
301,140,14.9793395996094,48.2895547650462,97.2943267822266,160.890106201172,374,29.8666666666667,55.6037722943108
301,160,15.0205383300781,43.4608540952359,112.116607666016,173.657974243164,367,32.1525885558583,67.9351698538656
301,180,14.2550506591797,38.4070102965197,130.682495117188,182.113998413086,379,31.1345646437995,82.9890546796971
301,20,4.31723022460938,16.5417840630279,61.2069091796875,27.3868560791016,132,0,16.4292604871678
301,200,13.4422607421875,33.9799401788744,147.305267333984,191.254211425781,384,36.9791666666667,100.070544602534
301,40,6.15718078613281,24.4479753042571,63.8345642089844,43.1460266113281,219,16.5137614678899,20.9840454017453
301,60,8.90562438964844,35.7785691642624,68.7393493652344,65.2786865234375,321,22.5705329153605,27.9045839292658
301,80,11.8302764892578,47.2252929822902,75.3759613037109,97.0827789306641,385,26.5625,34.5980626576347
301,94,13.2730712890625,51.7593460521927,79.4571685791016,116.070602416992,397,26,38.4663368661898
301,99,13.5450592041016,52.6681591793276,80.8267364501953,121.451370239258,397,26,39.9911481424197
305,0,28.3361206054688,35.4027041564234,112.439407348633,39.7386169433594,1016,97.9351032448378,10.1245761973424
305,100,34.6228790283203,56.6186717941134,132.904235839844,91.1868896484375,882,86.1678004535147,28.9498713757637
305,101,34.6482543945312,56.7882427207914,133.115676879883,91.7058715820312,881,85.8115777525539,29.1833909537627
305,106,34.8023681640625,57.6805304896513,134.199325561523,93.9840087890625,870,84.5977011494253,30.4510127132885
305,120,35.1530609130859,60.0979577342713,137.078918457031,99.7122344970703,840,83.9094159713945,33.6371989574839
305,140,35.5193176269531,62.9364874676889,140.628173828125,106.953338623047,808,85.8910891089109,37.6647051667547
305,160,35.74609375,64.9039975583767,143.194061279297,113.75520324707,794,85.0314465408805,41.370825037412
305,180,35.8010711669922,66.0208404522179,145.172714233398,119.647598266602,787,84.8792884371029,44.9049864723736
305,20,31.9654541015625,39.2281564537848,114.124542236328,48.5823669433594,1012,97.3293768545994,12.2397442447978
305,200,35.9131469726562,66.5166720123665,146.64372253418,126.015197753906,786,84.6938775510204,48.2192336251015
305,40,33.7983245849609,43.7635837010449,117.794799804688,59.1779327392578,1008,96.7229394240318,15.1441643283612
305,60,34.1281433105469,48.6272028144452,123.06575012207,70.5028076171875,995,94.5674044265594,19.2503760091188
305,80,34.3982696533203,52.8968858891935,128.198333740234,81.5357360839844,950,89.0526315789474,23.8979988185063
305,94,34.5838928222656,55.5096715236548,131.526031494141,88.5299682617188,905,86.1878453038674,27.4679351074163
305,99,34.5754089355469,56.4169859886661,132.667572021484,90.7016448974609,883,85.8115777525539,28.6962852948149
306,0,15.3921813964844,36.2392851672069,109.234130859375,23.27490234375,954,86.6736621196222,9.47320689424868
306,100,49.958251953125,62.4675526831291,134.417373657227,35.0182495117188,1013,97.137216189536,15.5211760455384
306,101,50.1097564697266,62.7024575189422,134.651275634766,35.2790069580078,1013,97.137216189536,15.5621559917622
306,106,50.6988983154297,63.7686935651488,135.72819519043,36.2396392822266,1015,97.7339901477833,15.9112501884538
306,120,51.3298797607422,66.2832145621709,138.469146728516,38.9550323486328,1018,98.6247544204322,16.9546198194827
306,140,50.2276763916016,68.9837016329145,141.822555541992,43.9002380371094,1016,98.0314960629921,18.795330797072
306,160,47.7634429931641,70.4426339231346,145.071166992188,49.9324035644531,1012,97.9269496544916,21.1464603675712
306,180,44.8216857910156,71.1644238587294,148.913940429688,55.5135955810547,999,95.2,24.0796372810691
306,20,19.5407257080078,40.4954589682844,112.885757446289,23.7658386230469,978,91.0204081632653,9.96905590936868
306,200,42.372314453125,72.1966497987612,153.144653320312,60.5773010253906,967,91.39896373057,26.4451112672218
306,40,25.9923400878906,45.9660887682274,117.61848449707,25.5737457275391,984,91.3705583756345,11.138481644696
306,60,34.9100799560547,51.8329786506524,123.041442871094,27.943603515625,996,94.3775100401606,12.7786990562298
306,80,44.2937774658203,57.4411914825316,128.794189453125,31.2831573486328,1002,95.4091816367265,14.1157002654451
306,94,48.9598541259766,61.0454788948292,132.861129760742,33.7861022949219,1011,96.9337289812067,15.0923115788882
306,99,49.8857879638672,62.2589233097435,134.178939819336,34.8723297119141,1013,97.137216189536,15.4357434788589
309,0,23.9888610839844,44.1204467960282,103.161972045898,77.2455291748047,972,91.1522633744856,27.6182222342414
309,100,21.8720245361328,47.110341777475,101.755325317383,163.776870727539,997,94.0822467402207,58.3094118854416
309,101,21.8148803710938,47.100134041846,101.766906738281,164.478775024414,997,94.0822467402207,58.6951648352893
309,106,21.6455383300781,47.0443533399072,101.848587036133,168.590576171875,998,94.0822467402207,60.8041194798275
309,120,21.4939575195312,46.895085775637,102.576202392578,179.938766479492,999,94.2942942942943,67.2878934757714
309,140,21.5013275146484,47.0723207423629,104.783187866211,193.544204711914,996,93.2663316582915,76.4177811236476
309,160,21.7524108886719,47.8239073274457,107.956832885742,204.982513427734,994,92.5553319919517,84.8160520026569
309,180,22.4401702880859,48.924336941315,111.917419433594,214.772491455078,997,95.2858575727182,93.1938697716401
309,20,24.7972869873047,45.4265208164413,103.360488891602,91.5328979492188,974,90.7597535934292,32.7146169330684
309,200,22.8962554931641,50.2149964662408,116.809158325195,222.545166015625,1002,95.4091816367265,101.544630484269
309,40,24.7606201171875,46.280392700826,103.044448852539,107.175399780273,983,91.353001017294,38.0320861455927
309,60,23.6899719238281,46.7902646981086,102.567108154297,126.397354125977,981,91.131498470948,44.0294612648231
309,80,22.5431976318359,47.0267676124699,102.032745361328,145.290634155273,995,93.9637826961771,50.5096511873987
309,94,22.0037841796875,47.1348132010858,101.760925292969,158.187698364258,996,93.9759036144578,55.7822065008978
309,99,21.8756561279297,47.1183696478366,101.773361206055,162.851715087891,997,94.0822467402207,57.7957512800332
310,0,16.1945648193359,26.7416179067551,109.047439575195,18.0231170654297,468,37.0689655172414,4.55367488742206
310,100,24.3502044677734,44.4224504821576,155.985778808594,31.5212860107422,740,80.8625336927224,11.8770287173019
310,101,24.3175354003906,44.5667619331336,156.471481323242,31.7296142578125,742,81.5013404825737,11.948192445608
310,106,24.2948913574219,45.3349038658915,158.881256103516,32.9703521728516,744,79.8927613941019,12.7151657382434
310,120,23.9796752929688,47.4120159115936,165.294464111328,37.1441192626953,751,81.0092961487384,14.9368587842925
310,140,23.5599975585938,50.0912011814157,173.540374755859,43.3363342285156,750,81.5508021390374,19.0346729400376
310,160,23.0279541015625,52.3192317890674,180.506927490234,50.8411407470703,735,79.9454297407913,23.5026615956572
310,180,22.8119049072266,53.9938888207564,185.971084594727,60.9557037353516,724,82.4827586206897,29.3837228888226
310,20,17.8759307861328,30.0788119643235,115.871231079102,19.5018768310547,521,37.093690248566,5.31684737725701
310,200,22.7985992431641,54.9776295067023,189.520370483398,74.5626220703125,744,80.9139784946236,37.385700176722
310,40,19.2483062744141,33.645735821837,124.366790771484,21.6314544677734,588,51.965811965812,6.39629763171229
310,60,21.2033538818359,37.5474225001127,134.701675415039,23.906005859375,719,70.9318497913769,7.60417446895012
310,80,23.5571441650391,41.1623796329699,145.820922851562,27.1040802001953,744,80.2153432032301,9.31589860488782
310,94,24.2882080078125,43.464911600442,153.037963867188,29.7552337646484,738,81.9538670284939,11.095068184738
310,99,24.3817749023438,44.2736312557096,155.504989624023,31.2614898681641,740,80.7537012113055,11.6811552737661
319,0,16.4981689453125,45.9808666582024,89.0583190917969,101.260437011719,862,73.1481481481482,29.8921060551195
319,100,21.5173645019531,63.9857926276278,119.406997680664,157.318359375,923,82.6086956521739,57.5380218859841
319,101,21.5047302246094,64.0103597304603,119.592376708984,158.083374023438,924,83.027027027027,57.9688353149198
319,106,21.4743194580078,64.1927628554268,120.343612670898,161.785736083984,924,82.3783783783784,59.8731533540645
319,120,21.3978729248047,64.4191680773206,122.087478637695,172.787551879883,934,84.0300107181136,64.933630882054
319,140,20.6644134521484,64.3742543562091,124.624359130859,185.016387939453,937,82.1771611526147,71.4939443215914
319,160,20.4547882080078,63.2942701836094,126.900772094727,194.760055541992,951,86.2250262881178,76.4899824464646
319,180,19.8014984130859,61.7238242620241,128.4326171875,201.920867919922,967,89.1416752843847,79.3213558762377
319,20,18.3212432861328,51.3575474300235,96.7035217285156,108.625717163086,872,76.5375854214123,33.8695803857363
319,200,19.3746795654297,60.5125675634388,130.955688476562,206.699798583984,977,90.7975460122699,82.1082780663726
319,40,19.7509918212891,56.0430155585898,103.672103881836,118.330078125,875,76.1363636363636,38.560743904771
319,60,20.6921234130859,59.78238465425,109.952774047852,129.032073974609,880,75.6511891279728,44.1441605087843
319,80,21.3885803222656,62.4188027943594,115.315063476562,142.51123046875,901,78.5398230088496,50.5412044674156
319,94,21.4994964599609,63.6471099298044,118.363830566406,152.989318847656,923,82.5190010857763,55.4804439438145
319,99,21.4937896728516,63.9241018202578,119.245986938477,156.849578857422,925,83.2069339111593,57.2838018575527
31,0,8.50419616699219,40.2506458499708,58.4208374023438,88.2586364746094,516,48.7329434697856,23.5681463910528
31,100,13.77197265625,47.9338439511174,95.4720916748047,187.339065551758,602,55.8139534883721,60.2067035038457
31,101,13.7792816162109,47.8606501244926,95.9304504394531,188.363510131836,602,56.4273789649416,60.5900040156344
31,106,14.0443420410156,47.4776715683359,98.2387084960938,191.137252807617,595,53.6912751677852,62.5858997229003
31,120,14.6363372802734,45.9734805575745,104.53825378418,198.971801757812,598,55.8528428093645,67.8865481653605
31,140,15.4540405273438,43.6929191135349,113.495895385742,207.612869262695,609,56.0655737704918,75.4026957861014
31,160,16.0859832763672,42.1825769902878,122.209182739258,214.130722045898,603,58.5690515806988,83.1783666406053
31,180,16.6732330322266,41.7057070301244,129.690322875977,219.697448730469,580,61.6438356164384,91.218056120386
31,20,9.11885070800781,43.408337964896,65.4686126708984,112.469543457031,515,51.8375241779497,29.0543278314532
31,200,17.1768493652344,41.9399559201107,135.961364746094,224.26203918457,563,60.1423487544484,98.82748315865
31,40,10.2638092041016,45.9260298933574,72.8047943115234,137.776306152344,535,54.5794392523364,36.3393582988055
31,60,11.5528869628906,47.635300229437,79.2774505615234,157.598617553711,555,55.0359712230216,43.8204323767755
31,80,12.8247528076172,48.5625757610474,86.6244964599609,173.526077270508,589,55.5366269165247,51.7837748115562
31,94,13.5068511962891,48.2851540409489,92.7144165039062,183.566787719727,608,55.6836902800659,57.7224087888654
31,99,13.6981353759766,48.0080641102851,95.0064697265625,186.82958984375,603,55.8139534883721,59.8642939814389
321,0,32.7792663574219,47.0018786616595,88.9405670166016,71.4697113037109,836,77.4193548387097,29.3268183779507
321,100,36.2847442626953,51.2117497513496,110.945892333984,116.344573974609,816,71.4110429447853,62.8387232780864
321,101,36.2260437011719,51.2234737620749,111.139770507812,116.752975463867,816,71.4110429447853,63.1968947995553
321,106,36.1462860107422,51.238314321838,112.219268798828,118.65185546875,818,70.6601466992665,65.1306105921876
321,120,35.4244079589844,51.1415645013043,115.183609008789,123.362335205078,826,71.9128329297821,70.1585435544564
321,140,33.6776885986328,51.1306118324723,119.334976196289,131.313934326172,854,73.3021077283372,77.634846071281
321,160,31.0477447509766,52.040234161504,124.578918457031,138.475372314453,859,75.725900116144,83.715365303294
321,180,28.6198120117188,53.1416205699104,130.306747436523,144.825546264648,853,75.263774912075,87.538494774077
321,20,33.7828826904297,48.9387776362658,93.4352569580078,81.8219757080078,799,73.7766624843162,34.8621840099184
321,200,26.1840209960938,53.8817138852132,135.571487426758,153.098190307617,855,75.4672897196262,88.5997332261312
321,40,35.0998382568359,50.3014596275828,98.026611328125,91.5855560302734,806,74.2857142857143,41.6805024255781
321,60,36.2476196289062,51.0429422884593,102.456146240234,100.667007446289,815,75.3374233128834,48.6675554321521
321,80,36.5157775878906,51.2370919357613,106.730972290039,108.905853271484,812,72.4137931034483,55.721895004778
321,94,36.4273986816406,51.2088775478314,109.662979125977,114.448043823242,807,71.8711276332094,60.7633252723591
321,99,36.3267822265625,51.2208390290077,110.73713684082,115.996932983398,818,71.7258261933904,62.5275688617088
325,0,12.9468994140625,40.9810294247098,95.6873931884766,77.5461883544922,408,56.019656019656,35.6704076008092
325,100,17.2151489257812,40.1022495854518,118.648361206055,144.779235839844,423,49.6420047732697,70.7900726312765
325,101,17.2037200927734,40.1048241886765,118.845901489258,145.707229614258,418,48.9208633093525,71.0602172383363
325,106,17.2161407470703,40.0405448714499,119.879135131836,150.62370300293,412,48.4261501210654,72.829545689631
325,120,17.4873046875,40.2062328616508,122.654998779297,164.320892333984,426,46.1176470588235,77.6492450518915
325,140,17.4358215332031,40.8441497590425,126.277313232422,182.326080322266,456,45.9869848156182,83.4266813838667
325,160,17.3593444824219,41.4795258501802,129.490905761719,197.97868347168,488,46.8172484599589,88.5115857005475
325,180,17.2726287841797,42.4738205749277,132.529006958008,209.177703857422,526,49.9047619047619,91.7950890935335
325,20,14.1866760253906,41.2768651460246,100.656463623047,83.2132568359375,420,60.4761904761905,41.2027795490507
325,200,17.1305694580078,43.7454093241227,135.04931640625,214.942428588867,568,57.092819614711,95.6598174055894
325,40,15.3244781494141,41.2272470628644,105.289321899414,93.9697113037109,418,63.4844868735084,47.2820166462789
325,60,16.1024627685547,41.017088830845,109.710586547852,108.015213012695,423,60.7058823529412,54.6817940901953
325,80,16.6010894775391,40.517491643217,114.212020874023,125.481094360352,429,58.5480093676815,62.8572666275645
325,94,17.1494750976562,40.1988566009001,117.358016967773,138.704238891602,424,52.3584905660377,68.4852017766076
325,99,17.2548065185547,40.1248411804985,118.438079833984,143.640335083008,421,50,70.3566608688902
328,0,36.0220947265625,47.1577354465604,95.1916656494141,50.5066986083984,999,94.5891783567134,18.5143662285325
328,100,49.3331604003906,50.7371522911961,95.4183502197266,78.7440948486328,1013,97.5320829220138,31.0133185514433
328,101,49.3732147216797,50.757929529459,95.4160919189453,78.9836273193359,1014,97.8303747534517,31.1412611490742
328,106,49.6922454833984,50.870599381667,95.4097900390625,80.4677276611328,1014,97.8303747534517,31.7849698258478
328,120,50.677001953125,51.1705202939259,95.5497436523438,84.4235534667969,1015,98.4251968503937,33.405267634817
328,140,51.0850677490234,51.6099314271277,95.6230316162109,89.5480804443359,1015,98.128078817734,34.9470124254678
328,160,51.3691711425781,52.3213442181842,95.8280944824219,93.5997009277344,1012,97.6284584980237,35.6196036665161
328,180,52.400146484375,53.0014049558276,95.9962921142578,97.4861297607422,1008,96.8253968253968,36.1468558141648
328,20,39.1435241699219,48.5723584372885,96.0752258300781,56.3550109863281,1004,95.2191235059761,20.7395833428411
328,200,53.211181640625,52.9832395219076,95.6210021972656,101.199768066406,1009,97.5222993062438,37.1401301915303
328,40,42.3796234130859,49.6071783994398,96.2863006591797,61.8651885986328,1008,96.8253968253968,23.0652176599432
328,60,45.1226348876953,50.1667848593686,96.0335388183594,67.05908203125,1015,97.7339901477833,25.5079552557654
328,80,47.5923461914062,50.4775182605335,95.6907501220703,72.8937377929688,1015,97.7339901477833,28.3480800204587
328,94,48.9753723144531,50.6321628203395,95.4462127685547,76.8251190185547,1014,97.8303747534517,30.2969728132382
328,99,49.2401123046875,50.7142490541372,95.4203186035156,78.4337463378906,1013,97.5320829220138,30.8845810378835
32,0,15.5281829833984,33.9321956842733,86.3406982421875,54.4804534912109,797,71.5,13.1744800240072
32,100,36.2851715087891,53.1513951366118,125.229995727539,64.4534149169922,876,79.4050343249428,23.2458311013447
32,101,36.3923950195312,53.2378018603249,125.396194458008,65.1370086669922,874,79.2668957617411,23.5075977293959
32,106,37.2598114013672,53.7150946814726,126.170059204102,68.534423828125,876,79.9086757990868,24.7696418047306
32,120,38.9103088378906,54.933977121853,128.273147583008,78.6925811767578,878,81.3211845102506,28.5512973707861
32,140,40.3514404296875,55.9238380283318,130.73454284668,96.9910125732422,891,82.3793490460157,35.5005596410668
32,160,41.1920928955078,55.9734453367714,132.48258972168,116.111557006836,903,81.2846068660022,44.3269075242398
32,180,41.8376770019531,55.3661481825152,134.397216796875,134.501663208008,910,80.1317233809001,54.8873955903548
32,20,17.9343414306641,38.7727825144559,96.0634307861328,48.7928619384766,806,77.7227722772277,13.598854553973
32,200,41.6820831298828,54.6468679372932,136.727584838867,152.161117553711,917,81.4814814814815,66.6097826511222
32,40,20.6943511962891,43.5555563222264,106.039260864258,43.998046875,822,77.9411764705882,14.3889715014088
32,60,24.9995574951172,47.7508486107709,114.736602783203,43.5978698730469,837,80.5256869772999,15.7772720971831
32,80,30.7981719970703,50.7386717569086,121.041885375977,51.6406555175781,856,79.8594847775176,18.7987290709849
32,94,34.7974090576172,52.5102356659785,124.15217590332,60.7164459228516,868,80.0461361014994,21.8224592027906
32,99,36.0946807861328,53.0230487863244,125.067489624023,63.8865661621094,873,79.2668957617411,23.0473293552097
330,0,37.35791015625,28.6912613642339,92.7116546630859,13.0869445800781,989,94.8432760364004,7.23751636986411
330,100,62.9725799560547,44.7624862284911,113.993057250977,64.4517517089844,1021,99.1185112634672,32.5129629524138
330,101,63.0687866210938,44.7784259136645,114.149749755859,65.387451171875,1021,99.1185112634672,33.0149540061284
330,106,63.1005401611328,44.8413345084051,114.856246948242,71.1128387451172,1021,99.1185112634672,35.6128814806648
330,120,62.4071350097656,44.6506351276259,117.181243896484,87.2046813964844,1022,99.412915851272,42.4786961357326
330,140,59.7459716796875,43.9816587397473,121.130966186523,110.153289794922,1023,99.7067448680352,50.9430329305302
330,160,56.3517303466797,43.2759820200254,125.574035644531,129.827621459961,1022,99.412915851272,58.0459333795483
330,180,53.0618133544922,42.7020474097881,130.458038330078,144.514053344727,1020,99.2156862745098,64.4193174913693
330,20,45.4114227294922,33.3162572721273,97.8001861572266,16.5143127441406,1007,96.5243296921549,8.81425434809552
330,200,49.8678741455078,41.8559736417382,134.934158325195,156.709091186523,1022,99.412915851272,70.4301621794719
330,40,52.4638214111328,37.6927401807918,103.077819824219,21.3180999755859,1016,97.6377952755906,10.8468173372621
330,60,57.7630310058594,41.2039118224405,107.657836914062,30.83056640625,1022,99.412915851272,15.4429560458393
330,80,61.2207336425781,43.7207513901999,111.170455932617,44.9344635009766,1021,99.1185112634672,22.7516734770696
330,94,62.4133453369141,44.5707198102219,113.160751342773,57.9733123779297,1021,99.1185112634672,29.3206081815824
330,99,62.8354187011719,44.748663521594,113.857223510742,63.2836761474609,1021,99.1185112634672,32.0548150582441
331,0,26.0337066650391,30.1761503961161,103.339370727539,29.5358123779297,985,93.1702344546381,13.2144136786835
331,100,69.9785308837891,39.2080107607185,128.997909545898,59.6216430664062,1024,100,26.1127585642183
331,101,70.1187591552734,39.1836117698122,129.318771362305,60.5479888916016,1024,100,26.483747564059
331,106,71.1103057861328,39.0606864687035,131.038879394531,65.37841796875,1024,100,28.0148411487789
331,120,73.0618286132812,38.8410324319319,135.990005493164,79.8075103759766,1024,100,32.2536883026175
331,140,74.2550048828125,38.4187593370859,143.801666259766,101.46891784668,1024,100,37.9560072272914
331,160,72.9449768066406,37.9412320807627,152.130386352539,121.369842529297,1024,100,44.1996984116416
331,180,68.5667266845703,37.4273115967113,160.628952026367,140.354202270508,1024,100,50.8533990454541
331,20,33.7783050537109,32.9824809807263,106.954574584961,27.9610900878906,1013,97.7250247279921,13.7381425540267
331,200,60.5687561035156,37.4234186142813,168.963256835938,158.881637573242,1021,99.5102840352596,60.4131506223641
331,40,44.1612091064453,35.4255229272992,111.877685546875,28.8790740966797,1019,98.9205103042198,14.8191040591689
331,60,55.386962890625,37.5106989906261,117.279830932617,34.2115325927734,1021,99.5102840352596,17.0995032835459
331,80,64.1650848388672,38.8863167525832,122.988983154297,44.1380615234375,1023,99.7067448680352,20.8406499177125
331,94,68.4627227783203,39.1833998687844,127.098724365234,54.3767852783203,1023,99.7067448680352,24.3292458926806
331,99,69.8099060058594,39.2179086552399,128.680740356445,58.6882171630859,1024,100,25.779745987033
336,0,27.6635589599609,38.4879524805666,113.528045654297,38.8826751708984,996,93.8816449348044,13.6078121696723
336,100,65.5162048339844,47.3327708215173,123.434783935547,79.3166809082031,1020,98.8235294117647,26.8502450753477
336,101,65.8060302734375,47.3869390577256,123.519393920898,79.9868927001953,1021,99.1185112634672,27.1260890983242
336,106,66.9314727783203,47.6257218119311,123.912811279297,83.5426483154297,1021,99.1185112634672,28.2467528137021
336,120,69.2206420898438,48.0957409466992,124.896774291992,93.8085327148438,1021,99.1185112634672,31.5070774826165
336,140,71.7390441894531,48.5867546562656,126.370910644531,108.123291015625,1023,99.7067448680352,36.7748721427884
336,160,72.5228118896484,48.9779302707474,127.933074951172,122.525100708008,1024,100,43.4904945724965
336,180,71.5156097412109,49.2076636237551,130.031341552734,135.223052978516,1023,99.7067448680352,50.6306951157281
336,20,33.9660339355469,40.1026323003996,114.476287841797,41.5635833740234,1008,96.031746031746,14.5382712666848
336,200,68.2619171142578,49.2183130377719,132.394104003906,146.18147277832,1023,99.7067448680352,57.4711433858765
336,40,43.1166534423828,41.9813544258905,116.741668701172,46.4447174072266,1020,98.8235294117647,16.5055061301617
336,60,52.5488739013672,44.1401220427612,119.431457519531,54.3863525390625,1019,98.9205103042198,19.2225393396714
336,80,60.3139801025391,46.0425132227027,121.423446655273,65.361083984375,1018,98.6247544204322,22.6188515775493
336,94,64.0361175537109,47.0196823619364,122.915161132812,74.7963409423828,1018,98.6247544204322,25.6176240087399
336,99,65.3114166259766,47.2671332952532,123.340576171875,78.7306823730469,1020,98.8235294117647,26.6716119510272
337,0,8.13247680664062,35.285768520069,118.146850585938,16.8529663085938,407,42.9268292682927,8.51268832951007
337,100,30.7854766845703,63.887717547023,162.907211303711,22.7454986572266,915,82.0175438596491,14.034476232222
337,101,31.1221771240234,64.0755012167766,163.163284301758,22.9678802490234,917,83.0434782608696,14.170619966592
337,106,32.6861877441406,64.8583066874611,164.298461914062,24.0726318359375,935,84.4919786096257,14.7727975025444
337,120,36.4866485595703,66.1533516600958,166.015441894531,27.0186004638672,953,86.3731656184486,16.6173827343616
337,140,40.730712890625,65.7401257995027,164.203811645508,33.5909271240234,970,89.5768833849329,20.4787678330455
337,160,42.9503021240234,62.9287674408316,158.233947753906,42.8703308105469,998,94.070351758794,25.1772459906431
337,180,44.02197265625,58.5640416886063,149.936172485352,53.4463348388672,1004,96.0159362549801,29.4393728673814
337,20,10.0174865722656,40.7150069149921,126.346694946289,16.3490142822266,499,45.4728370221328,8.68617589446533
337,200,44.0098724365234,54.0767733943756,142.454742431641,64.8570861816406,997,95.0852557673019,32.5203178096016
337,40,13.1095275878906,46.5773832231769,135.942779541016,16.5260314941406,648,55.2469135802469,9.36507130370207
337,60,17.4175872802734,53.3961971250745,146.391174316406,18.1572418212891,746,67.2922252010724,10.5972349962937
337,80,23.4813842773438,59.3755714346322,156.108383178711,20.4530029296875,835,79.8561151079137,12.2774037942478
337,94,28.5839691162109,62.7619210673368,161.183746337891,22.0402526855469,879,80.0453514739229,13.5692992876066
337,99,30.3170471191406,63.724519190615,162.64111328125,22.6281890869141,912,81.6684961580681,13.9598680273402
340,0,23.8379974365234,23.0458434569119,114.53076171875,16.5114593505859,733,62.3803009575923,7.08766017010431
340,100,38.4602966308594,39.9674389104161,146.525436401367,63.7847747802734,896,89.7091722595078,40.3808663988758
340,101,38.5997772216797,40.116367263076,146.836685180664,64.2139892578125,906,89.060773480663,40.7491537496449
340,106,39.0274810791016,40.7984564499943,148.402008056641,66.3937377929688,894,90.3803131991052,42.4915296175017
340,120,40.0673522949219,42.3510826435384,152.647598266602,72.4241180419922,898,88.5172798216277,47.051112857526
340,140,40.8014678955078,43.6731765454358,157.92561340332,79.6692504882812,921,87.2964169381108,52.7466785469015
340,160,40.7295989990234,43.9680521346387,162.486572265625,85.9555816650391,942,88.2040382571732,57.7620973799196
340,180,39.5247497558594,43.3810722204397,166.504791259766,91.3867797851562,962,91.0788381742739,61.7451168356208
340,20,26.6392822265625,25.796944797265,119.864852905273,25.0131378173828,798,71.8592964824121,12.0073123916342
340,200,37.8649749755859,42.4243553595664,170.499755859375,97.5739440917969,975,91.8974358974359,65.1094168180323
340,40,29.7312774658203,29.0406746355846,125.813613891602,33.7484588623047,846,76.8321513002364,17.8594521154579
340,60,33.1333923339844,32.9626517034838,132.499618530273,44.2108459472656,875,79.498861047836,25.1853763975528
340,80,36.1533355712891,36.768993439933,139.741775512695,54.1543273925781,897,85.87319243604,32.8767858459523
