cat,img,brightness,visual_complexity,symmetry,colorfulness
704,0,0.13020694903371874,278,39.71119133574007,9.266238848417787
704,100,0.27659841114079703,648,57.054263565891475,28.673529790787818
704,101,0.2775599610876305,654,58.37173579109063,28.858490373713963
704,106,0.2823367050434154,672,57.738095238095234,29.854398533965686
704,120,0.2920381435049259,722,60.02766251728907,31.711564790749478
704,140,0.29768988174306427,745,63.35570469798658,33.32357016778702
704,160,0.29521256921180694,725,62.70718232044199,34.79606225215914
704,180,0.28831085103124404,698,59.684361549497844,36.49032443039494
704,20,0.14945451929022907,333,53.17220543806647,11.62508847148921
704,200,0.2816953671619671,698,60.431654676258994,41.03936589305422
704,40,0.17787452176817217,402,52.0,14.747288021537038
704,60,0.2136812480833831,498,52.69461077844312,18.343318629511003
704,80,0.2485124929431455,568,55.379188712522044,23.054840258001796
704,94,0.26933354783795205,623,56.957928802588995,27.242846093007344
704,99,0.27544169000306473,647,57.674418604651166,28.513289766568256
706,0,0.08241696887656959,750,75.2659574468085,13.316704500594444
706,100,0.15880458352054388,941,89.90435706695006,35.24187454554325
706,101,0.15886569854880825,939,89.66986155484558,35.57707919416106
706,106,0.15850147340787488,953,90.45120671563484,36.956625817283005
706,120,0.15508046108829213,981,93.17023445463812,40.635213429574016
706,140,0.14391582463980382,1011,97.3293768545994,43.50735640086093
706,160,0.13265479454928253,1016,98.4251968503937,45.88960116260297
706,180,0.12829954978308264,1018,98.62475442043221,49.33816587441781
706,20,0.09700882744907147,795,74.71698113207546,16.044346141070605
706,200,0.13130190412391227,1018,98.62475442043221,51.559597961407825
706,40,0.11616001095482811,850,78.73090481786133,19.567571533807133
706,60,0.13778226169835955,874,82.11009174311926,23.746075371215895
706,80,0.1537475446751081,911,87.596048298573,29.55799994492492
706,94,0.15849187305678555,933,89.17470525187568,33.518279644153374
706,99,0.1587458978109121,939,89.66986155484558,34.98087084972673
707,0,0.061041075401398824,391,49.09560723514212,8.928806936900479
707,100,0.15249497335117443,788,67.51269035532995,39.41359821147381
707,101,0.15348218447182072,788,68.2741116751269,40.019312020487945
707,106,0.15852392088535802,797,69.00878293601004,42.862184399627374
707,120,0.1708614972464367,819,69.11764705882352,50.80236808445033
707,140,0.18507404712080083,858,73.57392316647264,60.282248148466195
707,160,0.1923851140345032,882,77.41203178206584,66.53355432788116
707,180,0.19771913480505807,928,81.6414686825054,69.56045747764303
707,20,0.07372270040668044,502,56.51302605210421,10.766478483638288
707,200,0.20199486851078138,970,89.07216494845362,71.03955421579185
707,40,0.09169837283391756,537,58.7360594795539,14.07669856165181
707,60,0.11411330623239652,615,62.01298701298701,20.500713633499004
707,80,0.13421910093232556,712,62.07865168539326,29.404041317777974
707,94,0.14694791802759127,765,66.49214659685863,36.11951820466453
707,99,0.15158544390470965,782,67.77493606138107,38.84924585266496
710,0,0.13678214150570445,400,23.05764411027569,15.730815944462975
710,100,0.275679751020916,923,80.39003250270856,43.54434105564064
710,101,0.27685407015133795,923,80.73593073593074,43.99198975183782
710,106,0.28331151168686014,929,81.203007518797,45.91469167190901
710,120,0.30124582092120095,948,82.8752642706131,51.40041190363611
710,140,0.32696246359743786,960,85.41666666666666,59.75510511439083
710,160,0.35206623545264765,975,89.5277207392197,67.29465749151068
710,180,0.37798331608505414,973,88.65979381443299,75.08235644784946
710,20,0.15691273378841913,585,39.79416809605489,20.00111795503468
710,200,0.40006616003931345,954,84.93723849372385,84.6721780279225
710,40,0.1874013416796415,744,56.375838926174495,24.861088643006017
710,60,0.22192016924285393,831,67.71084337349397,30.209133077113485
710,80,0.2507232542757485,885,74.1826381059752,36.37535325612425
710,94,0.2680596066194373,908,79.07488986784142,41.32951441609744
710,99,0.27436649138691893,917,80.08705114254624,43.18237357113288
711,0,0.14046811993652522,222,40.54054054054054,9.527404410628538
711,100,0.32432009885731367,459,49.673202614379086,61.51459298086621
711,101,0.32715991686927004,459,49.56521739130435,62.49652330354157
711,106,0.341201957356123,468,51.48936170212765,67.28625334954971
711,120,0.3777580680101267,499,55.64516129032258,81.25407351132384
711,140,0.4193149318305159,508,56.69291338582677,97.21671968325727
711,160,0.452787134657166,524,52.851711026615966,108.19210928579288
711,180,0.4851366483829293,516,56.86653771760155,119.57471953601889
711,20,0.1592152957032471,250,36.0,13.954749439313954
711,200,0.5191951021902922,499,58.06451612903226,128.8859847962801
711,40,0.18542486105208325,332,40.483383685800604,21.52789647857174
711,60,0.22122348506172068,381,42.21635883905013,32.41845230826268
711,80,0.26888672822758564,418,49.16467780429594,45.450727171041585
711,94,0.30732366243647535,451,50.779510022271715,56.088079304897136
711,99,0.3215707633718555,455,50.54945054945055,60.54000837489678
712,0,0.09432527373625288,1,100.0,2.234964170743027
712,100,0.14166768035703184,281,81.85053380782918,4.786525177911328
712,101,0.14231444415126007,281,81.85053380782918,4.9123577221389665
712,106,0.1454804235248221,293,81.09965635738831,5.705428227624594
712,120,0.15588686109709607,323,86.06811145510835,9.066710474304276
712,140,0.16926885991096194,339,85.54572271386431,15.56374847442504
712,160,0.18329675627066896,361,88.70523415977961,26.80067400951176
712,180,0.1972343442546166,386,79.16666666666666,48.38549206724498
712,20,0.09822369471667443,23,17.391304347826086,2.1810068608197084
712,200,0.20861696923323372,407,73.71007371007371,75.75097782980961
712,40,0.10619263268314709,131,54.961832061068705,2.6608685239958785
712,60,0.1171712533841835,185,62.365591397849464,3.0819348180080226
712,80,0.12952434769292367,237,70.042194092827,3.620610500122644
712,94,0.1384175351588882,275,77.0909090909091,4.341714341590687
712,99,0.14105573980061162,279,80.28673835125448,4.640972762601608
713,0,0.10928389185206261,406,46.85990338164252,10.683703888208306
713,100,0.19053726778349306,607,59.73597359735974,27.142575561628185
713,101,0.19170365542119402,608,59.637561779242176,27.37670759897503
713,106,0.19810550412852546,613,59.05383360522023,28.541866916230262
713,120,0.21611478672551301,654,62.69113149847095,32.324581192199844
713,140,0.2412169248506967,689,63.08139534883721,39.49867718659774
713,160,0.26320593769180267,726,65.47455295735901,47.81219189775956
713,180,0.28650033712038114,699,66.09442060085837,56.24286283855873
713,20,0.11796345483765502,498,51.10663983903421,12.372771669094895
713,200,0.31124060106060286,697,64.56241032998565,62.03799489266997
713,40,0.13015651009554458,526,51.992409867172675,15.314923568667494
713,60,0.14611174113931943,561,51.52057245080501,18.819719791998768
713,80,0.1665276797198909,585,56.06837606837607,22.99433936273062
713,94,0.18322134092158038,594,59.02192242833052,25.823681145551014
713,99,0.18926780724000006,601,60.232945091514146,26.975765417008674
714,0,0.09299988544291563,1,100.0,2.1937388688006694
714,100,0.14171948800333997,118,25.423728813559322,26.00191134214283
714,101,0.1430475755480577,144,45.83333333333333,26.59766016020265
714,106,0.1503626000065495,151,39.735099337748345,29.411461021020173
714,120,0.1754190527986363,173,45.08670520231214,39.78381513657876
714,140,0.22384266503098613,192,33.50785340314136,56.74026416542617
714,160,0.282967423399281,201,36.734693877551024,74.37756475539267
714,180,0.34334449748532253,190,35.78947368421053,86.93213578939299
714,20,0.0953117247865158,1,100.0,3.4808119892211247
714,200,0.3991597392554673,182,31.868131868131865,92.36371531530355
714,40,0.09850210936548362,1,100.0,6.7658664712460315
714,60,0.10359167818296726,34,0.0,10.047924361836252
714,80,0.11776002583980487,77,44.15584415584416,16.373807114270303
714,94,0.1336492252671346,108,28.30188679245283,22.675774186324226
714,99,0.14026923530868532,118,25.64102564102564,25.32483524503429
716,0,0.15586536259177378,995,94.87437185929647,11.168792218773667
716,100,0.17169273553576442,1014,98.22485207100591,34.75640074414799
716,101,0.17166668547584324,1014,98.22485207100591,34.82162466831755
716,106,0.1716479772596352,1015,98.52216748768473,35.35407009655499
716,120,0.17090937016623897,1019,98.92051030421982,37.03327597955263
716,140,0.16863180378110976,1022,99.412915851272,39.083019166359804
716,160,0.16391200828840247,1023,99.70674486803519,41.11112008646978
716,180,0.15797005296850591,1023,99.412915851272,43.398545700040714
716,20,0.15606834078755238,1002,95.5044955044955,19.961665929498952
716,200,0.15373528605813003,1021,99.51028403525955,46.42136765831714
716,40,0.15983724657871726,1006,96.92154915590864,25.087897457967077
716,60,0.16621734910669683,1011,97.42574257425743,28.897618576933205
716,80,0.17035105180980104,1013,97.92694965449161,32.0196467817004
716,94,0.1715402769584645,1014,98.22485207100591,33.951355809582324
716,99,0.17174840997775187,1014,98.22485207100591,34.55941038958505
717,0,0.2897888179234595,457,62.58205689277899,7.413058364333828
717,100,0.3571466513809927,565,79.01234567901234,45.50736720695561
717,101,0.3577427862576207,565,79.01234567901234,46.50049488809922
717,106,0.3607124992641034,567,79.71781305114638,50.8695021262624
717,120,0.3708838639999602,570,81.40350877192982,62.555518906235136
717,140,0.38548868939023545,675,79.11111111111111,76.38377158702552
717,160,0.3980173841553472,734,86.10354223433242,85.52352342244974
717,180,0.4088442821262222,750,89.33333333333333,91.73698070029694
717,20,0.30744110784281087,509,71.90569744597249,9.059983750919669
717,200,0.4184050087357219,764,89.64613368283094,95.25084540230421
717,40,0.324532685391432,515,75.96899224806202,10.705099144573504
717,60,0.33884128299557076,527,75.04761904761905,13.659297718731763
717,80,0.34926257831080704,549,78.32422586520947,25.55583963657671
717,94,0.3543751332360816,560,77.99642218246869,39.5872139561883
717,99,0.35655038862632127,565,79.43262411347519,44.45850720869984
718,0,0.11721769188099965,183,47.82608695652174,1.992919839653279
718,100,0.2048144110886584,305,65.78947368421053,34.59054050327138
718,101,0.206041368426175,305,65.78947368421053,34.976078764806324
718,106,0.21295780931803265,299,64.0,37.48392879525144
718,120,0.23268318493707457,289,58.13148788927336,43.27681244522918
718,140,0.2623906597079798,302,60.066006600660074,48.28873256929241
718,160,0.2952990249537373,377,70.55702917771883,50.915433166620744
718,180,0.33043776034600364,404,73.76237623762376,57.0759852927321
718,20,0.12777938531146354,218,44.95412844036697,4.02326127774297
718,200,0.36652536443815265,444,79.27927927927928,68.7470011072866
718,40,0.14059949416007028,246,50.61224489795918,7.188450102127391
718,60,0.15738433101803945,290,60.689655172413794,13.104338516893456
718,80,0.17911208011162988,293,61.64383561643836,23.611176552448086
718,94,0.19685907439688233,303,64.90066225165563,31.35722852129468
718,99,0.20342171755883576,303,66.006600660066,33.97808585344547
723,0,0.10966512570527304,988,92.71255060728745,3.1611437178534865
723,100,0.12296499691076647,1010,97.3293768545994,61.71585442056831
723,101,0.12330062021472721,1010,97.3293768545994,62.26216520642617
723,106,0.12475844813902666,1009,96.73590504451039,64.58705811448849
723,120,0.12820749104148274,1008,96.83168316831683,71.06757064708955
723,140,0.13368229371673113,1010,96.53121902874133,80.33890086305078
723,160,0.14111660623639435,1012,96.83794466403161,88.93778683246654
723,180,0.14637920812163435,1010,96.83794466403161,94.41749273424001
723,20,0.11352970565061636,1001,95.19999999999999,8.999152938985944
723,200,0.1507989070424161,1007,95.02982107355865,97.33443172941492
723,40,0.11546346530375165,1010,97.02970297029702,24.227857620972813
723,60,0.11590710882049265,1013,97.53208292201381,40.687152175367444
723,80,0.11685376298169185,1012,97.53208292201381,51.636609585384214
723,94,0.12078531284349744,1009,97.22772277227722,58.619504967686034
723,99,0.12266361710848485,1010,97.3293768545994,61.267032722349796
725,0,0.07435379966030818,173,19.653179190751445,4.714054523303661
725,100,0.19941509909636057,336,30.357142857142854,54.57489987906126
725,101,0.20029090099059516,335,30.447761194029848,56.51197296244822
725,106,0.20483318192431307,335,30.447761194029848,65.69953234915029
725,120,0.2208250530557725,337,34.9112426035503,89.01177768251105
725,140,0.24579017169380357,323,33.64485981308411,114.06089970916574
725,160,0.2683360819703495,284,27.56183745583039,136.33467055996172
725,180,0.2974673937233592,267,16.417910447761194,156.60390247642195
725,20,0.09512809113429037,219,22.727272727272727,6.152162915662963
725,200,0.3274098251874234,255,16.733067729083665,170.30019023109702
725,40,0.1216927246078515,247,19.12350597609562,7.829703985381821
725,60,0.15420799548453337,272,25.179856115107913,8.638160922378056
725,80,0.18227280628282652,310,30.42071197411003,20.320202356674383
725,94,0.19442316303085538,334,30.03003003003003,43.42216168427281
725,99,0.19852408026264223,336,30.267062314540063,52.71105649833393
727,0,0.12762102855618102,255,36.07843137254902,1.0090265325963201
727,100,0.2414479867249251,595,61.92893401015228,38.59904988657987
727,101,0.2422928658845796,597,61.07382550335571,38.891622114394735
727,106,0.24663032342286365,615,60.19417475728155,40.270440899701626
727,120,0.25759465625208305,658,59.05631659056316,44.560753925542876
727,140,0.26930822006124394,690,60.86956521739131,51.3139965872572
727,160,0.2778852275838677,718,63.231197771587745,58.934423410492016
727,180,0.28513798307151084,735,63.76021798365122,67.92605097795519
727,20,0.14713551533426278,267,39.70037453183521,4.559914652686727
727,200,0.29328134173485215,755,67.63925729442971,78.940426962333
727,40,0.17249065341209416,358,40.99722991689751,14.405581840286303
727,60,0.1992221695577791,424,53.77358490566038,25.427737822705886
727,80,0.2219566910955596,503,56.74603174603175,32.831353821729955
727,94,0.2358774921915828,579,61.83074265975821,36.76848204398484
727,99,0.24051847570995352,589,61.460101867572156,38.25396439946549
730,0,0.14288499205184374,573,47.2027972027972,14.907833162204746
730,100,0.21563192245585872,728,63.561643835616444,39.11579735820492
730,101,0.21629470453607308,735,64.13043478260869,39.422445328446116
730,106,0.22007638558143736,755,64.72919418758256,41.210647032795045
730,120,0.2316111717076192,778,67.09346991037131,47.112426439841975
730,140,0.2535144620051849,860,74.5920745920746,56.57198123630647
730,160,0.2838749467324954,889,79.8196166854566,66.97565864121238
730,180,0.3153699153967809,884,83.1638418079096,75.17903252787558
730,20,0.1629277454402542,604,45.289256198347104,17.934106569842236
730,200,0.34059297759255425,884,84.61538461538461,77.79949223657044
730,40,0.1792826590794282,599,41.127694859038144,21.431229705395854
730,60,0.19162404184726217,632,46.37223974763407,26.425765351062676
730,80,0.20287322108592237,677,55.24372230428361,32.38626905186593
730,94,0.21157661061420913,710,60.1123595505618,36.95219277954566
730,99,0.21494098253134694,722,61.964038727524205,38.76967772430683
731,0,0.12230245059126443,232,32.47863247863248,7.887181960293303
731,100,0.44456801432020443,455,53.18681318681319,54.61921088662062
731,101,0.4488583616938254,455,53.30396475770925,55.45814615526202
731,106,0.4703923724512437,458,55.895196506550214,59.135911140494514
731,120,0.5246907204551738,449,57.01559020044543,70.09293851710234
731,140,0.5834869460698159,418,57.07434052757794,85.7493221657302
731,160,0.6231114157895941,403,60.89108910891089,97.58706651548522
731,180,0.6489878094300271,407,63.39066339066339,104.78060024114015
731,20,0.14974994828498997,280,38.54545454545455,13.866034882203802
731,200,0.6621949905780935,412,63.10679611650486,109.10046444585136
731,40,0.1971974310757777,315,46.30225080385852,20.424976876283083
731,60,0.2679497485654214,379,45.26315789473684,29.205901797936292
731,80,0.35326994572656145,442,46.25850340136054,41.01498548866644
731,94,0.41761565398059003,461,52.28758169934641,50.40301552848488
731,99,0.44001847731136107,460,54.78260869565217,53.96727221590453
732,0,0.24770123006451902,564,40.0709219858156,10.852967532258964
732,100,0.4257155261999891,638,55.4858934169279,51.00083096915084
732,101,0.42571148504162465,640,55.53822152886115,51.42106337128827
732,106,0.4257710219799527,639,52.73010920436817,53.69801402579483
732,120,0.42293189723215036,654,54.045801526717554,58.979406145163985
732,140,0.4162357152626715,659,52.59938837920489,60.85456637802399
732,160,0.415237119302473,659,49.31087289433385,62.05508683083349
732,180,0.4151798420020781,661,52.04236006051437,71.53011635546572
732,20,0.29453373908359987,593,42.83305227655986,16.750871772568864
732,200,0.4258792475414257,612,44.40789473684211,86.8740711247973
732,40,0.34123539600126307,607,44.70198675496689,24.647561315127994
732,60,0.38386987226656083,626,47.90996784565916,33.640150861337965
732,80,0.4145641151017333,621,49.9194847020934,41.95600907250774
732,94,0.4244314494365341,637,54.088050314465406,48.16615506590191
732,99,0.4255875192702424,641,56.16224648985959,50.618510836353906
733,0,0.05060919558449359,36,0.0,9.57059531547264
733,100,0.13911014537188243,216,75.34883720930232,53.98976676292595
733,101,0.14185847310468544,216,76.85185185185185,55.04135836721089
733,106,0.15646281494144215,242,67.78242677824268,60.24025121775138
733,120,0.20230149767481934,341,54.22740524781341,74.90187656103387
733,140,0.27512651542149336,447,56.75675675675676,97.53652991435253
733,160,0.3592236569978089,500,66.53386454183267,117.55793123492536
733,180,0.45287356846722476,517,67.96116504854369,131.34435962030278
733,20,0.05424054896676504,138,60.86956521739131,12.859474475010192
733,200,0.5386830098391583,484,68.87966804979253,138.1374413121708
733,40,0.06056725651094744,150,88.0,16.583727701823836
733,60,0.07353804065493745,152,92.10526315789474,24.92138293766976
733,80,0.09654335000743747,155,98.06451612903226,36.575080416514034
733,94,0.12398984458962495,181,82.87292817679558,48.34108262112083
733,99,0.13649243738082295,205,80.0,53.05293791111312
734,0,0.04930597251737622,402,18.639798488664987,10.683954739081285
734,100,0.09816739770489677,843,64.37054631828978,60.19133492673873
734,101,0.09921336986120931,848,64.93506493506493,60.832158688092484
734,106,0.10453187771421789,854,67.13450292397661,63.51905358230582
734,120,0.12088870211149076,880,71.89988623435723,70.71799718840344
734,140,0.14917927097509084,940,83.2443970117396,78.87024510053256
734,160,0.18002057350328687,970,88.65979381443299,81.32736648580492
734,180,0.2118647292260687,995,93.26633165829146,78.39698424896135
734,20,0.05103795709010584,482,26.501035196687372,17.615594244410556
734,200,0.23773196567439894,1012,97.23320158102767,70.30087823139033
734,40,0.05650480481621686,554,30.215827338129497,26.369690323780397
734,60,0.06670643192877036,638,39.62264150943396,37.29065545584679
734,80,0.08018235459428931,742,49.52638700947226,48.81174653663489
734,94,0.09223971428523121,823,61.96840826245443,57.11345720400477
734,99,0.09716447684819261,842,64.76190476190476,59.68979576794668
736,0,0.021637907200501464,417,35.523114355231144,8.762505845518373
736,100,0.09346001277393573,684,50.588235294117645,51.62794761719712
736,101,0.09470531837375515,690,51.81950509461426,52.322568777664145
736,106,0.10080505707196732,706,52.76595744680851,55.39425115430471
736,120,0.11868618682080335,723,56.34588563458857,64.50512320914537
736,140,0.1432805279806661,720,55.78800557880056,77.26876584482692
736,160,0.1649358116509082,738,57.608695652173914,89.22731176603894
736,180,0.1742539602129061,751,61.25166444740346,96.47724992374361
736,20,0.02922913153856956,479,37.81512605042017,13.818258320932168
736,200,0.17809952414869568,750,60.212201591511935,100.85491493003919
736,40,0.04050803045163743,519,41.15384615384615,20.7748150788385
736,60,0.054691806534053936,590,40.67796610169492,29.16488254526105
736,80,0.07177513464075265,643,42.72445820433436,39.30815160383279
736,94,0.08655235104425985,661,44.54545454545455,47.81090688544971
736,99,0.09224569503380008,677,49.925705794947994,50.97773593515651
738,0,0.16942902567592158,897,86.83035714285714,20.830475011324754
738,100,0.17422420057229424,1013,96.44268774703558,33.077609634298504
738,101,0.17414960184443387,1013,96.44268774703558,33.128916728008164
738,106,0.17379607003138936,1015,97.0414201183432,33.81949329620817
738,120,0.17303108416199164,1013,97.13721618953603,35.773152759887985
738,140,0.1735235092430071,1016,97.73399014778326,39.59898296965147
738,160,0.1755951474646065,1020,98.82352941176471,44.36757815210783
738,180,0.1803247007189358,1023,99.70674486803519,49.09652852766622
738,20,0.1728490030446864,920,89.44504896626768,22.594490308127654
738,200,0.18687596712440535,1023,99.70674486803519,52.97220844785607
738,40,0.17528131197286215,977,91.18852459016394,24.819340684059323
738,60,0.1763298722937635,995,93.26633165829146,27.573420315656076
738,80,0.17618779052657438,1000,93.60000000000001,30.444530676973205
738,94,0.1747978664917322,1007,94.82071713147411,32.258060398139506
738,99,0.17430736750252895,1013,96.44268774703558,32.92253452096602
73,0,0.05430933408281484,418,42.33576642335766,6.4422648157857765
73,100,0.17131546186051955,1020,99.11851126346718,14.938005224024119
73,101,0.17275765636845322,1020,98.82352941176471,15.055817947075328
73,106,0.1793766038482515,1017,98.52507374631269,15.720057801172294
73,120,0.19469768695202327,1009,98.01980198019803,17.07641386956438
73,140,0.20954550619684978,992,96.07250755287009,19.160227309046263
73,160,0.22085418909002624,961,92.5,23.000210283770798
73,180,0.24266260416364294,946,90.46610169491525,30.99882547697952
73,20,0.06154967334505862,517,44.96124031007752,7.007749898815248
73,200,0.2810545252848294,927,89.41684665226782,45.06380664186694
73,40,0.07703731163879861,790,66.41509433962264,8.161249867445756
73,60,0.1041393363508595,979,89.8876404494382,10.333779124165414
73,80,0.13910917192056468,1019,98.5279685966634,12.687209865118424
73,94,0.16242913841770368,1022,99.412915851272,14.361246748068652
73,99,0.16996810410905955,1020,99.11851126346718,14.87063630029061
741,0,0.17224677989805795,666,56.2406015037594,25.800515481130873
741,100,0.47389240912408687,715,81.11888111888112,41.23560094188743
741,101,0.47405272362880463,715,81.11888111888112,41.47312676729054
741,106,0.47491229727773904,715,81.11888111888112,42.6509056612946
741,120,0.47473964006605573,722,84.48753462603878,46.23267420938484
741,140,0.46614023421658696,723,86.30705394190872,51.32795556380704
741,160,0.4640479710795513,747,85.94377510040161,57.54464500015317
741,180,0.4542302831743241,771,83.00907911802854,62.88465413799184
741,20,0.26519780267644033,734,69.39890710382514,29.849959271267192
741,200,0.43917326610209634,807,82.28004956629492,67.47915084715562
741,40,0.4088782289510019,770,75.32467532467533,30.694948009435265
741,60,0.45781117298523033,731,74.86338797814209,33.133860674898344
741,80,0.4684255478103233,725,77.51724137931035,36.73730521167391
741,94,0.47268918988119435,723,79.66804979253112,39.90561924714668
741,99,0.4737718890340651,715,81.11888111888112,40.9537681541888
742,0,0.08224001631413948,542,68.02218114602587,15.874381345251546
742,100,0.14005961976711812,746,71.40939597315436,44.9897915871724
742,101,0.14106675404716223,751,70.95046854082999,45.46310187834665
742,106,0.14646377216147338,762,71.84210526315789,47.34399460813369
742,120,0.1622514077187032,762,71.22207621550591,52.4785171874327
742,140,0.18179923227058117,768,68.31168831168831,60.23839167266021
742,160,0.19628557332800406,780,72.05128205128204,68.37620461646922
742,180,0.20425671299082188,789,74.27122940430925,77.12353819406813
742,20,0.08942956360743261,561,67.62075134168157,22.168602101784064
742,200,0.21031537849887527,768,76.5625,91.93638790750617
742,40,0.09767612375754031,601,64.891846921797,27.2462905504362
742,60,0.10747260573299329,660,67.78115501519757,32.564507921020216
742,80,0.12139944417529165,695,67.14697406340058,38.277052045377474
742,94,0.1339691510080403,740,70.90663058186739,42.87971260041334
742,99,0.13899238021935126,745,71.40939597315436,44.683087848149384
746,0,0.2157214849270972,76,0.0,2.074929703449421
746,100,0.5111497724862598,245,51.21951219512195,14.076479021301468
746,101,0.5157749488407825,245,51.42857142857142,14.380698969212697
746,106,0.5397089303804875,240,50.83333333333333,15.95811347681548
746,120,0.6085697440411462,236,48.717948717948715,19.858985561506145
746,140,0.707978827433131,194,40.625,23.596697129392226
746,160,0.7962473450955507,152,19.736842105263158,23.764193832719933
746,180,0.8595280745294228,107,24.299065420560748,21.025413373763186
746,20,0.24874324910443993,118,20.33898305084746,2.0812037134075103
746,200,0.9010901704080618,89,31.46067415730337,17.80900467825647
746,40,0.29183188044243347,169,27.218934911242602,2.2015624288410804
746,60,0.3492918937307026,209,40.57971014492754,3.2853931456732997
746,80,0.4225972177594016,233,51.50214592274678,7.67370998318205
746,94,0.48319764957007433,243,52.282157676348554,12.074879126328629
746,99,0.5063509921296303,245,51.42857142857142,13.661501100456382
748,0,0.11985616299866395,399,40.80604534005038,3.3135176616733593
748,100,0.29257184409265036,536,52.43445692883895,17.263589464458956
748,101,0.29535041891128455,534,52.63157894736842,17.464605500706305
748,106,0.30892939959342564,533,52.35404896421846,18.123597666642585
748,120,0.3495395264639488,535,49.063670411985015,20.347443250796942
748,140,0.4106916172218432,502,52.589641434262944,24.33632932870301
748,160,0.4748363424693717,496,58.58585858585859,27.648771038600707
748,180,0.5360982544285623,455,66.07929515418502,30.574094905668407
748,20,0.1413397122289679,425,39.523809523809526,4.730792666440479
748,200,0.5972378963592858,433,66.8213457076566,39.59628509010852
748,40,0.16864484608121041,454,42.637362637362635,6.469584987668107
748,60,0.20264018687191196,491,49.287169042769854,8.961430316395633
748,80,0.24431458569780126,521,52.87356321839081,13.036946335488752
748,94,0.27712283167091134,535,54.30711610486891,16.252303423214308
748,99,0.28992632672423074,538,52.23880597014925,17.123152814462493
749,0,0.10756205577810601,312,21.656050955414013,9.356114191051736
749,100,0.21247561782767974,427,28.971962616822427,18.924576850717987
749,101,0.2126061336285295,433,28.63741339491917,19.2969498545919
749,106,0.2132722593256227,446,29.14798206278027,21.19784039416534
749,120,0.21301474360294484,432,35.321100917431195,28.896601337393086
749,140,0.20484891619318696,450,39.38053097345133,47.40530989749905
749,160,0.19103231047815047,504,51.48514851485149,70.8110682982698
749,180,0.17982998388207716,594,51.602023608768974,91.7168518353129
749,20,0.13354972798210243,326,19.814241486068113,9.622929854350273
749,200,0.17596664997562925,537,49.07063197026022,110.04056538165223
749,40,0.16212273790789838,348,28.985507246376812,10.070554175135818
749,60,0.18611943133590558,391,29.15601023017903,11.401778343041538
749,80,0.20400994050634885,406,29.7029702970297,14.25295734764035
749,94,0.21095228950527223,404,28.287841191067,17.226056808945962
749,99,0.2122767154766341,423,27.423167848699766,18.598428700929688
74,0,0.05843172546712746,909,78.76787678767877,22.903042113120627
74,100,0.1512671505805878,990,91.80990899898887,51.19082832768977
74,101,0.1525458210449754,991,92.12121212121212,51.518949666467556
74,106,0.1590857940033383,987,92.40121580547113,53.524860351387375
74,120,0.1779118297590194,993,93.03733602421796,58.957947743060984
74,140,0.20463471941822056,1000,94.69469469469469,66.4904606765031
74,160,0.2292986499061805,993,91.62462159434914,72.67407800719346
74,180,0.2543875512423911,994,91.82643794147326,77.97093551453423
74,20,0.07109101094943351,949,84.63157894736842,27.23220386184801
74,200,0.2788772297634958,996,92.15291750503019,82.26199049082825
74,40,0.08719161395024617,979,89.13934426229508,32.16562008567219
74,60,0.1064824559657016,983,91.57360406091371,37.68451213883222
74,80,0.12782381167140713,982,90.33570701932858,43.9064094465507
74,94,0.14387953364157727,991,91.82643794147326,49.04963044376337
74,99,0.15003543338641473,988,92.10526315789474,50.77344264718781
750,0,0.13096167955868926,409,38.53658536585366,10.880808433736577
750,100,0.25878207479167825,830,84.12121212121212,40.71003860979573
750,101,0.25993535088162734,830,84.05797101449275,41.093370967013925
750,106,0.26547886212399746,837,85.74850299401197,42.9485850991217
750,120,0.27831447075651417,847,86.80142687277052,47.993685305478216
750,140,0.2882542202740275,858,87.44186046511628,54.910081925107654
750,160,0.28996988511821736,892,86.41975308641975,60.39879070057322
750,180,0.2880302705108182,925,88.0,64.45378844204073
750,20,0.15075542743398987,534,45.36862003780718,14.913174684242758
750,200,0.28297900614309646,959,89.88529718456726,67.4383842148895
750,40,0.17542206577214414,648,54.57364341085271,20.14990688819587
750,60,0.20398217458024348,738,69.37669376693766,26.279706761582528
750,80,0.23244072639799424,782,74.68030690537084,33.07196929261268
750,94,0.2513714810924225,824,81.07448107448107,38.42875302317964
750,99,0.2576580727740923,831,84.40145102781138,40.24294569420398
755,0,0.1123766156959055,111,54.54545454545454,3.928166551177122
755,100,0.2420037448611878,272,55.35055350553506,25.063807867653022
755,101,0.24383933346321449,279,54.67625899280576,25.483634030017505
755,106,0.253018370691413,306,50.326797385620914,27.752469825738643
755,120,0.2788492993176873,416,53.84615384615385,33.905569153118996
755,140,0.3128138393558234,670,70.44776119402985,42.43777318135415
755,160,0.34031929921093146,775,80.9278350515464,49.68985453759968
755,180,0.36264095690941106,800,85.1063829787234,56.190839050792405
755,20,0.12923249898807967,140,52.85714285714286,5.828498864678851
755,200,0.3790394518280979,825,86.6504854368932,62.640605305311226
755,40,0.1491514326210157,154,67.53246753246754,7.877132590545385
755,60,0.17471678341873656,181,67.40331491712708,11.664433373933374
755,80,0.2063532930424835,218,66.66666666666666,17.204409234695607
755,94,0.23104538638963634,235,64.1025641025641,22.595145821273814
755,99,0.2401690945341468,269,55.01858736059479,24.605375995641033
756,0,0.15366241952208023,654,46.27092846270928,25.032595162598938
